Node_ID,Node_Type,Trust_Value,Detection_Confidence,Energy,Packets_Forwarded,Packets_Dropped,RREQ_Forwarded,RREP_Forwarded,Forwarding_Ratio,Control_Packet_Ratio,Sequence_Number_Difference,Reply_Count,Suspicious_Activities,Trust_Stability
Node_8641,Confirmed Black Hole,0.18,0.27,0.73,47,132,4,33,0.42,0.16,63,19,8,0.45
Node_8642,Normal,0.54,0.36,0.19,398,47,9,22,0.71,0.44,55,20,1,0.54
Node_8643,Normal,0.51,0.47,0.6,312,1,2,0,0.49,0.26,23,49,1,0.41
Node_8644,Normal,0.64,0.4,0.41,0,68,6,26,0.8,0.22,77,14,2,0.51
Node_8645,Normal,0.38,0.13,0.34,375,60,7,36,0.83,0.34,47,38,1,0.31
Node_8646,Normal,0.58,0.53,0.71,448,88,8,10,0.92,0.41,22,46,2,0.3
Node_8647,Normal,0.25,0.48,0.78,106,0,1,34,0.65,0.32,95,15,0,0.47
Node_8648,Normal,0.44,0.21,0.62,262,69,4,9,0.57,0.47,85,0,1,0.71
Node_8649,Normal,0.78,0.88,0.15,4,31,10,9,0.93,0.16,75,49,0,0.78
Node_8650,Suspicious,0.51,0.22,0.44,439,164,17,23,0.55,0.41,5,44,3,0.49
Node_8651,Normal,0.48,0.44,0.91,168,0,2,22,0.49,0.35,29,17,1,0.97
Node_8652,Suspicious,0.15,0.32,0.31,495,265,19,29,0.62,0.38,100,26,5,0.52
Node_8653,Normal,0.49,0.58,0.77,59,62,8,18,0.66,0.36,14,49,0,0.88
Node_8654,Normal,0.25,0.69,0.64,377,35,17,1,0.45,0.25,33,1,0,0.77
Node_8655,Normal,0.61,0.28,0.94,44,44,7,9,0.36,0.14,28,2,0,0.34
Node_8656,Normal,0.16,0.17,0.67,138,51,15,20,0.9,0.34,41,25,0,0.57
Node_8657,Normal,0.21,0.78,0.64,377,33,6,17,0.19,0.21,54,40,2,0.86
Node_8658,Normal,0.66,0.3,0.43,476,72,3,35,0.19,0.38,95,48,1,0.58
Node_8659,Normal,0.54,0.24,0.2,8,56,15,13,0.7,0.36,8,48,1,0.71
Node_8660,Normal,0.85,0.33,0.19,134,98,5,12,0.8,0.04,26,14,0,0.98
Node_8661,Suspicious,0.71,0.81,0.52,439,408,8,16,0.8,0.12,41,1,10,0.11
Node_8662,Normal,0.61,0.88,0.83,261,61,7,27,0.88,0.34,34,17,0,0.61
Node_8663,Normal,0.37,0.81,0.9,145,64,4,28,0.75,0.44,53,0,1,0.81
Node_8664,Normal,0.39,0.5,0.71,237,0,1,19,0.91,0.28,63,47,1,1.0
Node_8665,Confirmed Black Hole,0.16,0.17,0.37,79,355,2,12,0.38,0.44,41,13,5,0.5
Node_8666,Suspicious,0.16,0.27,0.27,225,16,11,15,0.91,0.04,77,1,0,0.34
Node_8667,Suspicious,0.18,0.33,0.23,107,293,20,17,0.94,0.47,33,42,1,0.37
Node_8668,Suspicious,0.4,0.61,0.78,162,499,4,37,0.62,0.25,25,48,3,0.38
Node_8669,Normal,0.49,0.36,0.15,126,5,8,7,0.64,0.03,81,17,2,0.67
Node_8670,Normal,0.65,0.14,0.77,453,16,2,31,0.93,0.09,4,23,1,0.72
Node_8671,Normal,0.49,0.13,0.9,0,8,5,5,0.48,0.4,25,40,2,0.61
Node_8672,Suspicious,0.73,0.18,0.9,367,277,10,1,0.16,0.08,94,11,4,0.58
Node_8673,Normal,0.89,0.19,0.88,490,58,1,33,0.16,0.09,68,41,2,0.93
Node_8674,Normal,0.56,0.83,0.64,3,49,10,14,0.97,0.36,31,19,2,0.33
Node_8675,Normal,0.14,0.36,0.44,180,17,18,24,0.64,0.44,94,14,0,0.7
Node_8676,Normal,0.49,0.53,0.82,441,9,9,25,0.26,0.41,72,22,2,0.66
Node_8677,Normal,0.52,0.87,0.25,107,55,17,38,0.81,0.27,79,3,2,0.98
Node_8678,Normal,0.81,0.65,0.15,253,80,18,27,0.38,0.06,96,50,0,0.5
Node_8679,Normal,0.4,0.65,0.62,119,11,10,19,0.77,0.08,47,22,1,0.89
Node_8680,Normal,0.26,0.84,0.16,341,70,17,22,0.52,0.45,33,43,0,0.53
Node_8681,Suspicious,0.4,0.35,0.74,30,236,18,20,0.11,0.45,42,36,2,0.52
Node_8682,Normal,0.24,0.82,0.85,424,4,0,29,0.81,0.39,93,8,0,0.74
Node_8683,Normal,0.29,0.72,0.47,24,3,20,3,0.56,0.16,40,5,2,0.46
Node_8684,Suspicious,0.68,0.72,0.93,87,177,11,22,0.92,0.23,26,4,8,0.37
Node_8685,Confirmed Black Hole,0.01,0.41,0.23,441,62,0,35,0.5,0.33,31,31,5,0.12
Node_8686,Normal,0.77,0.28,0.76,7,39,12,21,0.57,0.19,17,35,1,0.69
Node_8687,Normal,0.31,0.38,0.58,81,39,13,9,0.99,0.14,84,36,1,0.5
Node_8688,Normal,0.82,0.54,0.44,30,81,3,2,0.65,0.39,82,7,2,0.78
Node_8689,Normal,0.9,0.79,0.95,142,87,15,39,0.81,0.45,89,8,0,0.46
Node_8690,Suspicious,0.16,0.64,0.55,2,373,17,24,0.96,0.16,69,38,1,0.14
Node_8691,Normal,0.27,0.22,0.77,28,83,18,4,0.4,0.09,19,8,2,0.65
Node_8692,Suspicious,0.47,0.45,0.61,482,455,6,8,0.47,0.48,87,35,9,0.4
Node_8693,Normal,0.74,0.79,0.3,359,15,15,6,0.69,0.48,55,46,1,0.89
Node_8694,Normal,0.19,0.47,0.69,98,4,9,20,0.26,0.08,8,16,2,0.7
Node_8695,Normal,0.33,0.11,0.19,348,28,14,11,0.44,0.39,89,8,0,0.36
Node_8696,Normal,0.24,0.32,0.65,229,65,16,5,0.39,0.21,62,31,1,0.93
Node_8697,Normal,0.62,0.11,0.84,101,19,12,23,0.55,0.16,5,43,0,0.84
Node_8698,Normal,0.37,0.37,0.21,470,64,1,13,0.77,0.11,21,19,1,0.61
Node_8699,Normal,0.56,0.77,0.5,206,13,12,29,0.19,0.47,84,40,2,0.97
Node_8700,Normal,0.7,0.78,0.56,170,68,2,4,0.7,0.25,1,38,2,0.33
Node_8701,Suspicious,0.49,0.77,0.48,70,495,15,2,0.81,0.4,61,44,1,0.41
Node_8702,Confirmed Black Hole,0.01,0.81,0.94,492,294,4,23,0.87,0.42,28,26,8,0.47
Node_8703,Normal,0.56,0.57,0.6,214,59,19,2,0.89,0.35,8,12,1,0.98
Node_8704,Suspicious,0.81,0.62,0.62,196,406,20,37,0.88,0.32,42,22,3,0.39
Node_8705,Normal,0.84,0.2,0.22,144,2,2,16,0.24,0.36,46,49,1,0.92
Node_8706,Normal,0.28,0.4,0.11,16,82,1,40,0.46,0.3,29,32,0,0.42
Node_8707,Normal,0.69,0.42,0.34,11,91,9,23,0.9,0.47,56,6,1,0.42
Node_8708,Normal,0.23,0.23,0.41,448,2,19,37,0.53,0.03,43,45,1,0.98
Node_8709,Suspicious,0.62,0.84,0.96,59,356,6,33,0.24,0.36,76,29,2,0.45
Node_8710,Suspicious,0.57,0.8,0.67,149,410,5,9,0.26,0.22,6,44,0,0.17
Node_8711,Normal,0.68,0.17,0.4,340,9,5,20,0.43,0.27,90,29,1,0.98
Node_8712,Normal,0.18,0.42,0.76,160,25,20,27,0.52,0.15,6,37,2,0.69
Node_8713,Confirmed Black Hole,0.02,0.56,0.49,301,446,20,17,0.18,0.16,71,31,6,0.42
Node_8714,Normal,0.59,0.49,0.35,410,8,12,13,0.81,0.22,31,13,1,0.62
Node_8715,Normal,0.53,0.85,0.89,366,27,20,4,0.9,0.1,36,41,1,0.76
Node_8716,Normal,0.12,0.55,0.34,238,94,13,3,0.28,0.01,70,15,2,0.62
Node_8717,Normal,0.17,0.73,0.52,453,17,3,1,0.98,0.46,90,38,2,0.33
Node_8718,Suspicious,0.33,0.39,0.37,96,259,13,23,0.73,0.02,85,11,10,0.58
Node_8719,Normal,0.5,0.89,0.17,254,87,11,29,0.64,0.2,63,17,2,0.97
Node_8720,Confirmed Black Hole,0.11,0.14,0.59,367,7,8,3,0.48,0.17,9,25,2,0.49
Node_8721,Normal,0.33,0.77,0.78,110,70,1,0,0.54,0.29,95,30,1,0.33
Node_8722,Normal,0.86,0.6,0.69,24,67,9,38,0.89,0.34,85,39,0,0.78
Node_8723,Normal,0.13,0.44,0.59,294,55,3,23,0.16,0.2,65,23,1,0.5
Node_8724,Normal,0.89,0.39,0.91,37,98,13,5,0.97,0.27,39,11,2,0.4
Node_8725,Normal,0.82,0.33,0.29,318,37,8,0,0.94,0.1,18,45,2,0.77
Node_8726,Normal,0.41,0.32,0.7,484,42,13,15,0.76,0.31,80,12,0,1.0
Node_8727,Suspicious,0.72,0.37,0.44,375,42,6,35,0.36,0.17,61,38,1,0.47
Node_8728,Normal,0.8,0.31,0.65,207,42,14,9,0.56,0.19,75,9,0,0.85
Node_8729,Suspicious,0.51,0.66,0.41,345,267,4,36,0.67,0.4,90,3,4,0.34
Node_8730,Normal,0.34,0.32,0.76,159,39,9,6,0.84,0.41,55,27,0,0.67
Node_8731,Confirmed Black Hole,0.15,0.82,0.22,482,39,10,26,0.63,0.06,32,7,2,0.59
Node_8732,Normal,0.42,0.55,0.85,281,47,16,20,0.89,0.36,86,44,0,0.72
Node_8733,Normal,0.3,0.73,0.3,365,45,4,7,0.78,0.32,28,49,1,0.32
Node_8734,Confirmed Black Hole,0.04,0.69,1.0,15,491,6,34,0.8,0.39,14,40,0,0.49
Node_8735,Normal,0.21,0.56,0.17,151,54,14,23,0.78,0.13,15,17,0,0.79
Node_8736,Normal,0.78,0.67,0.23,86,100,11,31,0.18,0.04,69,14,2,0.8
Node_8737,Normal,0.32,0.79,0.74,9,23,11,8,0.75,0.12,41,29,1,0.37
Node_8738,Normal,0.56,0.35,0.4,421,67,17,23,0.76,0.36,10,17,1,0.49
Node_8739,Normal,0.83,0.14,0.73,419,25,19,38,0.91,0.15,78,43,0,0.4
Node_8740,Normal,0.12,0.54,0.71,299,71,10,31,0.16,0.28,16,46,2,0.36
Node_8741,Normal,0.1,0.73,0.2,109,0,5,28,0.13,0.14,43,18,1,0.37
Node_8742,Normal,0.79,0.46,0.62,247,4,18,0,0.37,0.39,16,27,0,0.65
Node_8743,Normal,0.25,0.33,0.74,424,92,20,2,0.33,0.19,82,4,2,0.9
Node_8744,Normal,0.3,0.12,0.92,328,54,12,4,0.77,0.21,32,35,1,0.73
Node_8745,Normal,0.42,0.89,0.38,373,46,3,35,0.45,0.05,95,1,2,0.48
Node_8746,Normal,0.47,0.19,0.86,355,99,9,20,0.54,0.17,9,22,2,0.77
Node_8747,Normal,0.52,0.71,0.58,89,31,20,24,0.53,0.36,24,24,2,0.77
Node_8748,Normal,0.65,0.48,0.83,232,44,8,13,0.53,0.07,39,12,2,0.32
Node_8749,Normal,0.85,0.14,0.56,303,74,3,27,0.31,0.31,62,5,1,0.38
Node_8750,Normal,0.8,0.28,0.69,81,66,13,25,0.92,0.49,76,0,1,0.8
Node_8751,Normal,0.75,0.12,0.42,277,54,7,5,0.79,0.24,43,0,0,0.76
Node_8752,Normal,0.21,0.41,0.68,369,66,8,38,0.44,0.05,61,27,2,0.93
Node_8753,Normal,0.89,0.22,0.36,404,55,20,5,0.64,0.43,80,22,2,0.48
Node_8754,Suspicious,0.54,0.16,0.75,109,232,19,9,0.36,0.42,81,20,4,0.52
Node_8755,Confirmed Black Hole,0.19,0.46,0.25,215,357,2,38,0.58,0.16,31,24,3,0.53
Node_8756,Normal,0.3,0.16,0.26,435,30,16,26,0.36,0.39,94,25,2,0.43
Node_8757,Normal,0.3,0.24,0.72,299,43,10,25,0.12,0.07,63,1,0,0.73
Node_8758,Normal,0.81,0.25,0.38,287,0,14,31,0.63,0.37,23,22,1,0.49
Node_8759,Normal,0.68,0.84,0.64,90,32,17,9,0.57,0.3,3,6,2,0.3
Node_8760,Normal,0.3,0.2,0.55,332,45,13,28,0.92,0.06,46,29,2,0.45
Node_8761,Normal,0.17,0.52,0.87,419,87,14,11,0.58,0.43,34,15,0,0.91
Node_8762,Normal,0.82,0.58,0.6,315,33,14,15,0.89,0.36,39,27,1,0.99
Node_8763,Normal,0.33,0.22,0.12,311,11,3,37,0.47,0.05,68,1,0,0.51
Node_8764,Normal,0.27,0.36,0.62,81,9,15,33,0.88,0.02,83,37,1,0.92
Node_8765,Normal,0.79,0.12,0.28,265,69,16,8,0.91,0.47,22,14,2,0.95
Node_8766,Normal,0.39,0.35,0.7,412,36,12,13,0.58,0.28,33,41,1,0.58
Node_8767,Normal,0.75,0.39,0.48,381,12,18,8,0.51,0.11,36,37,0,0.67
Node_8768,Normal,0.23,0.52,0.42,489,57,9,35,0.93,0.12,79,9,1,0.9
Node_8769,Normal,0.11,0.35,0.31,40,48,0,10,0.34,0.4,78,43,0,0.85
Node_8770,Suspicious,0.88,0.34,0.35,487,315,7,19,0.33,0.35,7,19,4,0.14
Node_8771,Normal,0.37,0.83,0.82,252,44,16,25,0.28,0.26,61,7,1,0.59
Node_8772,Normal,0.34,0.21,0.77,74,95,19,24,0.14,0.32,29,30,0,0.88
Node_8773,Normal,0.84,0.24,0.93,267,26,13,40,0.44,0.2,75,42,2,0.61
Node_8774,Normal,0.35,0.31,0.98,380,95,9,19,0.78,0.36,97,35,2,0.5
Node_8775,Normal,0.63,0.38,0.34,310,97,8,22,0.64,0.26,96,40,2,0.69
Node_8776,Normal,0.53,0.82,0.26,160,61,11,20,0.86,0.19,35,6,1,0.46
Node_8777,Normal,0.87,0.23,0.91,471,60,2,21,0.55,0.02,21,21,2,0.87
Node_8778,Normal,0.86,0.72,0.71,408,69,2,39,0.48,0.36,68,50,0,0.31
Node_8779,Normal,0.42,0.59,0.24,86,73,0,26,0.12,0.48,95,13,0,0.66
Node_8780,Normal,0.73,0.57,0.85,487,21,16,19,0.63,0.4,56,49,1,0.75
Node_8781,Normal,0.67,0.28,0.41,413,90,10,13,0.5,0.27,85,37,1,0.91
Node_8782,Normal,0.3,0.16,0.83,346,9,19,14,0.34,0.47,90,42,1,0.65
Node_8783,Normal,0.44,0.19,0.87,248,42,4,2,0.5,0.04,52,38,0,0.52
Node_8784,Normal,0.49,0.79,0.39,66,31,15,36,0.85,0.1,36,1,0,0.42
Node_8785,Normal,0.69,0.14,0.2,298,42,18,17,0.84,0.27,13,14,2,0.84
Node_8786,Normal,0.51,0.81,0.23,230,73,2,39,0.49,0.11,91,26,1,0.67
Node_8787,Normal,0.83,0.74,0.5,472,30,3,20,0.98,0.13,95,14,1,0.81
Node_8788,Suspicious,0.33,0.66,0.73,419,98,1,19,0.84,0.31,79,38,1,0.46
Node_8789,Normal,0.37,0.16,0.93,130,100,7,40,0.41,0.2,92,26,1,0.53
Node_8790,Normal,0.45,0.49,0.33,326,62,10,26,0.16,0.27,88,33,0,0.37
Node_8791,Normal,0.64,0.26,0.17,225,39,0,40,0.21,0.02,39,5,1,0.4
Node_8792,Confirmed Black Hole,0.18,0.22,0.51,399,84,13,39,0.76,0.08,97,48,10,0.59
Node_8793,Normal,0.38,0.28,0.73,14,54,17,21,0.51,0.39,67,6,0,0.62
Node_8794,Suspicious,0.85,0.41,0.33,205,205,3,8,0.37,0.5,41,0,10,0.28
Node_8795,Normal,0.19,0.27,0.17,260,58,7,1,0.21,0.27,82,36,1,0.72
Node_8796,Normal,0.66,0.17,0.25,114,44,15,21,0.33,0.44,14,18,2,0.93
Node_8797,Suspicious,0.85,0.64,0.43,294,174,4,10,0.27,0.02,98,46,6,0.5
Node_8798,Normal,0.21,0.6,0.45,239,25,14,23,0.19,0.08,52,32,2,0.33
Node_8799,Suspicious,0.29,0.13,0.25,340,481,8,13,0.31,0.19,1,29,3,0.21
Node_8800,Normal,0.18,0.41,0.84,22,50,14,15,0.54,0.22,47,18,1,0.7
Node_8801,Normal,0.6,0.46,0.82,489,84,11,6,0.8,0.21,12,4,0,0.9
Node_8802,Suspicious,0.81,0.65,0.77,367,405,12,34,0.84,0.04,38,7,3,0.5
Node_8803,Normal,0.34,0.73,0.54,299,15,13,13,0.86,0.32,69,31,0,0.63
Node_8804,Normal,0.57,0.8,0.99,55,27,2,31,0.59,0.06,27,25,0,0.92
Node_8805,Normal,0.88,0.13,0.66,391,24,12,35,0.15,0.25,24,30,0,0.47
Node_8806,Normal,0.11,0.19,0.11,53,57,13,5,0.17,0.22,45,24,0,0.3
Node_8807,Normal,0.63,0.31,0.9,2,32,10,37,0.69,0.48,37,21,2,0.82
Node_8808,Suspicious,0.8,0.6,0.85,91,182,17,33,0.52,0.2,61,4,8,0.42
Node_8809,Normal,0.87,0.35,0.69,450,90,15,13,0.6,0.48,30,3,2,0.73
Node_8810,Normal,0.27,0.3,0.1,453,8,19,10,0.68,0.45,0,27,1,0.56
Node_8811,Normal,0.43,0.1,0.61,115,23,12,26,0.22,0.1,87,9,1,0.79
Node_8812,Normal,0.32,0.44,0.22,127,71,8,27,0.4,0.47,39,19,1,0.51
Node_8813,Normal,0.3,0.32,0.65,103,86,5,3,0.74,0.34,41,4,2,0.67
Node_8814,Normal,0.23,0.27,0.23,135,36,2,25,0.62,0.13,100,40,0,0.96
Node_8815,Normal,0.55,0.58,0.67,31,81,1,17,0.76,0.36,72,29,2,0.87
Node_8816,Normal,0.68,0.12,0.46,40,73,11,9,0.94,0.18,63,4,1,0.91
Node_8817,Normal,0.69,0.65,0.38,174,92,17,14,0.56,0.25,99,32,2,0.85
Node_8818,Suspicious,0.37,0.85,0.71,275,242,12,8,0.58,0.32,28,47,9,0.45
Node_8819,Suspicious,0.7,0.64,0.77,312,481,4,25,0.74,0.42,75,12,8,0.42
Node_8820,Normal,0.59,0.64,0.88,57,5,5,1,0.84,0.36,11,44,1,0.43
Node_8821,Normal,0.63,0.82,0.61,159,10,7,34,0.54,0.44,11,38,2,0.4
Node_8822,Normal,0.83,0.25,0.2,15,17,14,32,0.68,0.49,46,24,1,0.66
Node_8823,Normal,0.79,0.49,0.95,109,89,9,40,0.96,0.12,9,14,1,0.77
Node_8824,Normal,0.23,0.72,0.32,375,76,15,2,0.22,0.31,36,6,1,0.56
Node_8825,Normal,0.21,0.6,0.42,479,3,9,20,0.48,0.4,89,26,1,0.72
Node_8826,Normal,0.52,0.7,0.55,36,3,0,19,0.2,0.21,86,44,1,0.84
Node_8827,Normal,0.62,0.48,0.58,286,99,12,1,0.68,0.06,78,0,0,0.42
Node_8828,Suspicious,0.57,0.12,0.11,228,130,20,34,0.44,0.06,84,13,8,0.4
Node_8829,Normal,0.29,0.68,0.69,181,8,6,10,0.92,0.02,70,40,0,0.78
Node_8830,Normal,0.17,0.63,0.39,474,54,2,4,0.66,0.41,75,35,0,0.49
Node_8831,Suspicious,0.69,0.18,0.67,403,418,8,37,0.46,0.15,43,13,1,0.55
Node_8832,Normal,0.51,0.86,0.74,156,11,11,26,0.38,0.19,54,4,0,0.49
Node_8833,Normal,0.85,0.4,0.35,1,49,8,4,0.65,0.16,37,48,0,0.99
Node_8834,Normal,0.57,0.79,0.22,136,84,9,39,0.35,0.09,91,44,2,0.81
Node_8835,Normal,0.31,0.16,0.59,197,48,3,33,0.41,0.12,39,4,2,0.81
Node_8836,Normal,0.38,0.89,0.51,406,53,9,29,0.46,0.48,52,48,2,0.78
Node_8837,Suspicious,0.61,0.31,0.23,251,472,10,8,0.99,0.31,16,42,2,0.31
Node_8838,Normal,0.78,0.29,0.97,162,27,15,13,0.72,0.39,74,34,1,0.95
Node_8839,Normal,0.37,0.63,0.83,199,33,6,1,0.49,0.17,97,11,1,0.98
Node_8840,Normal,0.85,0.16,0.74,245,39,11,38,0.51,0.2,37,8,1,0.64
Node_8841,Normal,0.49,0.14,0.51,107,44,13,7,0.4,0.45,95,31,1,0.95
Node_8842,Suspicious,0.57,0.22,0.84,20,124,4,2,0.9,0.23,73,32,3,0.58
Node_8843,Normal,0.12,0.77,0.7,492,84,15,10,0.21,0.18,7,47,0,0.71
Node_8844,Normal,0.45,0.38,0.29,77,78,16,28,0.97,0.31,35,10,2,0.6
Node_8845,Normal,0.26,0.35,0.27,128,62,13,4,0.62,0.1,61,33,0,0.77
Node_8846,Normal,0.45,0.65,0.62,152,83,3,10,0.93,0.17,49,6,1,0.45
Node_8847,Normal,0.28,0.1,0.33,158,43,16,23,0.8,0.09,75,42,2,0.7
Node_8848,Normal,0.18,0.25,0.76,496,86,17,33,0.9,0.16,46,36,1,0.36
Node_8849,Normal,0.34,0.89,0.17,347,67,20,29,0.45,0.39,75,20,1,0.93
Node_8850,Normal,0.84,0.79,0.13,430,35,20,10,0.24,0.33,28,32,2,0.65
Node_8851,Normal,0.18,0.27,0.35,350,83,9,33,0.52,0.04,31,9,0,0.99
Node_8852,Normal,0.26,0.52,0.9,459,16,20,27,0.53,0.48,51,45,1,0.47
Node_8853,Suspicious,0.38,0.13,0.7,180,309,7,33,0.15,0.05,33,26,8,0.5
Node_8854,Normal,0.39,0.82,0.96,202,18,19,1,0.97,0.31,95,19,0,0.58
Node_8855,Normal,0.8,0.7,0.96,155,71,11,38,0.74,0.02,0,36,0,0.7
Node_8856,Normal,0.57,0.57,0.12,238,67,8,19,0.11,0.47,14,44,2,0.42
Node_8857,Normal,0.63,0.13,0.31,184,48,1,16,0.55,0.02,19,32,0,0.57
Node_8858,Suspicious,0.22,0.86,0.41,392,128,7,27,0.9,0.22,45,8,9,0.3
Node_8859,Normal,0.24,0.57,0.86,226,34,7,1,0.14,0.49,89,47,1,0.6
Node_8860,Normal,0.35,0.63,0.18,8,39,6,27,0.37,0.26,44,9,0,0.6
Node_8861,Normal,0.74,0.72,0.71,190,49,14,15,0.98,0.21,78,11,0,0.39
Node_8862,Normal,0.8,0.25,0.63,78,19,2,34,0.63,0.29,37,34,2,0.84
Node_8863,Normal,0.17,0.46,0.44,390,15,4,22,0.82,0.36,24,4,2,0.89
Node_8864,Normal,0.19,0.26,0.71,356,5,0,27,0.44,0.05,71,2,2,0.37
Node_8865,Normal,0.11,0.33,0.32,487,53,20,34,0.76,0.33,88,31,0,0.42
Node_8866,Normal,0.38,0.77,0.89,38,12,17,31,0.83,0.44,82,7,2,0.58
Node_8867,Suspicious,0.38,0.61,0.31,293,134,10,8,0.95,0.07,74,14,6,0.38
Node_8868,Normal,0.58,0.67,1.0,20,9,10,11,0.81,0.44,29,13,0,0.47
Node_8869,Normal,0.19,0.5,0.59,232,21,18,33,0.5,0.39,31,30,1,0.98
Node_8870,Normal,0.42,0.13,0.6,482,10,14,6,0.12,0.09,18,13,2,0.31
Node_8871,Normal,0.53,0.5,0.49,386,39,9,8,0.14,0.14,28,50,1,0.75
Node_8872,Normal,0.59,0.62,0.81,254,92,5,32,0.76,0.47,21,40,1,0.71
Node_8873,Normal,0.64,0.26,0.91,353,65,11,35,0.35,0.1,21,7,2,0.67
Node_8874,Normal,0.61,0.71,0.96,292,15,7,25,0.65,0.03,78,3,1,0.45
Node_8875,Normal,0.47,0.55,0.1,371,35,0,2,0.18,0.02,95,28,1,0.47
Node_8876,Normal,0.71,0.13,0.88,446,56,4,15,0.47,0.13,22,38,2,0.34
Node_8877,Normal,0.14,0.14,0.84,383,81,2,29,0.2,0.45,68,24,1,0.89
Node_8878,Suspicious,0.2,0.9,0.98,258,145,14,24,0.38,0.23,95,19,1,0.47
Node_8879,Normal,0.57,0.36,0.77,283,16,17,5,0.59,0.07,57,5,0,0.5
Node_8880,Suspicious,0.64,0.84,0.61,405,450,15,13,0.32,0.44,84,10,9,0.54
Node_8881,Normal,0.68,0.48,0.71,74,40,9,37,0.14,0.05,66,25,1,0.64
Node_8882,Normal,0.4,0.11,0.85,98,21,17,8,0.3,0.06,86,6,1,0.95
Node_8883,Normal,0.24,0.48,0.83,113,51,14,1,0.75,0.15,16,19,1,0.68
Node_8884,Normal,0.56,0.67,0.29,424,59,17,32,0.54,0.23,21,36,2,0.45
Node_8885,Normal,0.39,0.13,0.18,203,70,3,19,0.95,0.31,98,21,0,0.4
Node_8886,Normal,0.32,0.31,0.86,221,89,12,27,0.1,0.1,99,41,0,0.41
Node_8887,Normal,0.59,0.79,0.56,1,73,11,18,0.74,0.47,17,33,0,0.96
Node_8888,Normal,0.57,0.75,0.4,36,81,18,36,0.4,0.36,14,0,1,0.3
Node_8889,Suspicious,0.72,0.49,0.75,194,391,10,12,0.88,0.47,37,18,3,0.55
Node_8890,Normal,0.44,0.35,0.27,353,48,7,0,0.23,0.46,2,28,2,0.91
Node_8891,Normal,0.5,0.14,0.13,21,62,12,24,0.57,0.31,94,40,2,0.36
Node_8892,Normal,0.5,0.2,0.97,95,47,11,35,0.69,0.21,57,46,0,0.74
Node_8893,Normal,0.22,0.59,0.59,57,79,15,36,0.56,0.23,88,23,2,0.75
Node_8894,Normal,0.81,0.4,0.78,238,91,2,39,0.77,0.02,11,33,2,0.37
Node_8895,Normal,0.5,0.39,0.49,455,85,9,39,0.13,0.3,65,14,1,0.63
Node_8896,Normal,0.32,0.69,0.26,446,34,6,27,0.37,0.38,72,7,1,0.79
Node_8897,Normal,0.14,0.59,0.79,55,92,10,23,0.47,0.12,98,42,1,0.58
Node_8898,Normal,0.53,0.22,0.68,308,35,9,14,0.26,0.38,3,8,1,0.66
Node_8899,Suspicious,0.86,0.54,0.1,94,309,14,35,0.7,0.19,26,31,0,0.16
Node_8900,Normal,0.23,0.1,0.97,70,28,6,23,0.86,0.29,68,20,0,0.34
Node_8901,Normal,0.42,0.34,0.37,169,14,12,13,0.58,0.06,93,42,1,0.71
Node_8902,Normal,0.54,0.53,0.16,320,26,3,35,0.43,0.13,24,16,0,0.46
Node_8903,Normal,0.71,0.24,0.99,343,42,7,20,0.37,0.14,76,16,1,0.93
Node_8904,Suspicious,0.74,0.56,0.53,31,429,11,4,0.24,0.18,86,39,8,0.22
Node_8905,Confirmed Black Hole,0.03,0.27,0.89,362,17,16,16,1.0,0.16,51,2,0,0.28
Node_8906,Normal,0.55,0.69,0.81,135,96,4,24,0.19,0.46,19,10,2,0.64
Node_8907,Normal,0.83,0.81,0.84,22,19,15,13,0.67,0.48,72,10,2,0.73
Node_8908,Normal,0.35,0.55,0.76,172,57,1,17,0.83,0.34,67,40,0,0.59
Node_8909,Suspicious,0.84,0.62,0.22,28,460,18,2,0.37,0.05,46,37,6,0.39
Node_8910,Normal,0.23,0.18,0.32,198,36,0,26,0.17,0.15,100,16,0,0.68
Node_8911,Confirmed Black Hole,0.08,0.75,0.46,271,172,5,10,0.36,0.29,89,3,5,0.22
Node_8912,Normal,0.25,0.71,0.39,441,29,1,3,0.99,0.42,45,3,1,0.76
Node_8913,Suspicious,0.63,0.45,0.82,461,492,7,38,0.91,0.36,58,23,0,0.57
Node_8914,Normal,0.34,0.41,0.37,466,4,11,28,0.89,0.41,58,30,0,0.77
Node_8915,Normal,0.77,0.4,0.16,247,97,16,4,0.41,0.33,32,2,0,0.6
Node_8916,Normal,0.54,0.27,0.63,196,88,8,34,0.6,0.33,6,11,0,0.46
Node_8917,Normal,0.5,0.43,0.44,282,31,1,32,0.7,0.09,37,1,0,0.38
Node_8918,Normal,0.12,0.37,0.24,4,6,18,34,0.59,0.38,14,14,0,0.3
Node_8919,Normal,0.65,0.57,0.37,256,31,1,35,0.33,0.05,33,40,1,1.0
Node_8920,Normal,0.18,0.5,0.31,169,25,0,2,0.37,0.48,58,24,2,0.75
Node_8921,Suspicious,0.69,0.49,0.58,454,15,16,14,0.98,0.35,57,31,5,0.19
Node_8922,Normal,0.59,0.52,0.62,14,53,7,28,0.9,0.21,43,28,0,0.79
Node_8923,Normal,0.67,0.38,0.23,252,73,7,14,0.96,0.2,37,3,1,0.68
Node_8924,Normal,0.73,0.49,0.41,225,89,4,2,0.42,0.4,89,50,2,0.82
Node_8925,Normal,0.55,0.9,0.32,318,99,19,12,0.98,0.46,23,2,2,0.93
